1840304,9357874
2565173,5891966
1874444,6562335
9658330,9453900
9847706,1503852
1750435,5333462
9743294,9788334
6619724,7384091
2091218,5608067
6184352,4413340
2539168,9526662
2483536,3184896
3665921,7181566
1952731,3031771
1304718,6698931
4732888,6221401
4859825,6384597
5386688,9667074
5073812,8344272
3805790,7502480
7967242,7298919
9261233,9134460
3648154,4234107
1250139,9437204
4499890,8073169
1227941,8407689
4827751,3588480
6225334,1331281
2953192,1206293
3854933,8913701
5193701,7482195
8482543,2025128
9469825,6318710
2892402,5409514
5372674,3913327
3680203,5452711
4000877,9087979
2576375,1034780
8562334,7794165
1776667,5189543
8776280,3286685
8979148,6267726
1129778,6852097
2193063,9072397
1736031,3701612
9944441,5848935
5536174,6488547
2995345,7949802
6166235,6195636
7119586,2080394
9573032,1334647
5054510,9992266
7233006,7303431
6015247,5045616
1962990,3321021
7830961,8837139
3250024,9587782
5625985,1612765
8996628,7038564
6346757,6336685
2550035,2000185
3921715,5346742
7313170,1281375
2335026,1565388
2940365,8020698
6985411,1310714
7492492,2391948
9698817,9128963
1599130,3729098
8207710,7097435
9640915,5021985
2910704,9809567
3149265,1019597
5544527,9495357
7124226,2113722
2093244,6989356
8722786,4150744
4468770,6897736
2082578,2335383
4989196,6764209
2017100,9296300
9762358,2181415
4931935,5189517
2536228,2552629
1103685,7888157
9525780,7208645
1079899,1289652
5216891,8489841
3164741,6163644
2822097,1987000
1486580,9715164
1914547,8490668
6736157,2108425
9018833,5788335
3158474,9804959
3180714,4145353
6552012,2947310
5885818,9920232
3759582,4133029
3745458,2153971
2321822,4743498
4755492,2965325
9255326,2857920
2949030,3561368
7494248,6204884
3707700,5063794
6801943,9606828
6696935,6554875
9425552,3118917
1162738,9383505
4750887,1181333
8678604,3770605
6647014,9597614
5490365,6145761
5841942,2816868
8702880,4982924
7060901,4242269
6761149,6793570
9781036,5223004
9263400,3970038
9190424,4607094
8996914,8668808
2696081,6972357
3836893,7962801
3535793,4383343
5169479,8031979
8030870,1235622
8016116,8536469
1590296,3077840
2416363,5797049
2663270,7471874
7944913,3120309
1791697,1954572
6015794,4451305
4490709,3014811
4467896,3970183
4389821,7323561
1564497,9911223
9396751,1872127
6826395,8426319
3913539,2298350
6891038,4297693
8050228,3158843
7202300,2406388
1270754,4811545
6313640,3298162
1572409,4240401
6401003,6419230
5286281,9819806
9238218,3781822
3240402,4555944
4806502,7899088
6243723,7987986
9055772,7398562
9392617,9448368
9499296,5357919
6086275,4120061
2486916,9368378
1004881,3608794
4704551,7966926
5419187,2173333
9643698,6616938
3706854,3122722
6708002,5074952
3380628,2515463
3546129,5770306
3552875,7524366
4173877,9436579
